license_number,chinese_name,english_name,dosage_form_raw,route_raw,candidate_reason,exclusion_reason,source_id,verified_at
內衛成製字第000114號,皮樂軟膏,PILU OINTMENT,軟膏劑,一天2次,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
內衛成製字第000407號,"""人生""力西軟膏","LISHI OINTMENT ""JEN SHENG""",軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
內衛成製字第000541號,"""金蝶牌"" 克膚靈藥膏","CAFFREN OINTMENT ""GOLD BUTTERFLY""",軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
內衛藥製字第005339號,"""濟生""克力糖注射液２０％","20% GLUCOS INJECTION ""CHI SHENG""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
內衛藥製字第005340號,"""濟生""５％氯化鈣注射液","5% CALCIUM CHLORIDE INJECTION ""CHI SHENG""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
內衛藥製字第005344號,"""濟生""維他命Ｃ注射液","VITAMIN C INJECTION ""CHI SHENG""",注射劑,視需要1日注射1~2次，每次50~100mg通常注射於皮下，肌肉或靜脈內。但需較大劑量治療時通常一天1~2次每次250mg~500mg注射於靜脈內，皮下肌肉注射恐會感覺局部疼痛，故須避免施行為妥。,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
內衛藥製字第005348號,"""濟生""賜爾復安注射液","HYSCOPAN INJECTION ""CHI SHENG""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
內衛藥製字第005461號,“紐約”痔瘡膏,"HEMORRHOIDS OINTMENT ""NEW YORK""",軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
內衛藥製字第005612號,"""南光""扶如泄民注射液","FUROSEMIDE INJECTION ""N.K.""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
內衛藥製字第005853號,普力能藥膏,"PRENIN OINTMENT ""N.C.P.""",軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
內衛藥製字第005894號,“紐約”止痛膏,"DIBUTON ANESTHETIC OINTMENT ""N.Y.""",軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
內衛藥製字第005905號,抗體敏注射液,"ANTERGY INJECTION ""GCPC""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
內衛藥製字第006061號,持續性荷爾蒙－Ｆ針,DEPOT HORMON-F INJECTION,注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
內衛藥製字第006063號,信加祿針,SINCAL INJECTION,注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
內衛藥製字第006066號,"""信東"" 美達研注射液",VITAGEN INJECTION 5%,注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
內衛藥製字第006268號,"""健康"" 害可消軟膏","HYCORZOL OINTMENT ""HEALTH""",軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
內衛藥製字第006279號,濕癬藥膏,KINGLENIC OINTMENT,軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
內衛藥製字第006377號,"""東洲"" 阿美諾非林注射液","AMINOPHYLLIN INJECTION ""ORIENTAL""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
內衛藥製字第006379號,普樂非林注射液,PROPHYLLIN M INJECTION,注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
內衛藥製字第006480號,"""濟生""活性維他命Ｂ-糖注射液","NEO-VITABOSE INJECTION ""CHI SHENG""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
內衛藥製字第006511號,持續性兩性荷爾蒙ＭＦ針,DEPOT HORMON-MF INJECTION,注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
內衛藥製字第006513號,美達康注射液,VITACICOL INJECTION,注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
內衛藥製字第006516號,濃美達民注射液,STRONG VITA-B1 INJECTION,注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
內衛藥製字第006517號,賜康寧注射液,TICANIN INJECTION,注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
內衛藥製字第006523號,美達健針,VITA-K INJECTION,注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
內衛藥製字第006527號,美福民針,VIFLAVIN INJECTION,注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
內衛藥製字第006528號,"""信東""美納鈣樂－B6注射液",VENACALO-B6 INJECTION,注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
內衛藥製字第006530號,信血平針,SINSERPINE INJECTION,注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
內衛藥製字第006532號,持續性荷爾蒙－Ｍ針,DEPOT HORMON-M INJECTION,注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
內衛藥製字第006711號,抗血液凝固枸櫞酸鹽葡萄糖液－甲,A C D SOLUTION-A,注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
內衛藥製字第006732號,克黴素針,COMYCIN INJECTION,乾粉注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛部藥製字第060139號,"""黃氏""莫比舒膚軟膏","Mupirocin Ointment ""H.S.""",軟膏劑,請詳見仿單,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛部藥製字第060143號,"""嘉林""舒尼乳膏0.5毫克/公克(可洛貝他索)",Betaderm Cream 0.5mg/gm (Clorbetasol),乳膏劑,請詳見仿單,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛部藥製字第060151號,"""政德""歐殺西林乾粉注射劑","Oxacillin for Injection ""Gentle""",乾粉注射劑,請詳見仿單,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛部藥製字第060161號,速壓紓注射液1毫克/毫升,Ledipine Injection 1mg/ml,注射劑,請詳見仿單,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛部藥製字第060202號,愛博第凍晶注射劑,Alprosm Lyophilized Powder for Injection,凍晶注射劑,請詳見仿單,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛部藥製字第060223號,嗎啡阿托品注射液,Injectio Morphinae Et Atropinae,注射劑,請詳見仿單,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛部藥製字第060227號,鹽酸納洛芬注射液,Injectio Nalorphine Hydrochloridi,注射劑,請詳見仿單,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛部藥製字第060228號,鹽酸阿朴嗎啡注射液,Injectio Apomorphinae Hydrochloridi,注射劑,請詳見仿單,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛部藥製字第060230號,安彼西林注射劑1公克,Ambicillin Injection 1gm,乾粉注射劑,請詳見仿單,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛部藥製字第060254號,"""台裕""賜保命注射液","Spormine Injection ""Tai Yu""",注射劑,請詳見仿單,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛部藥輸字第026649號,瑞貝塔 點滴靜脈注射液,RAPIACTA for Intravenous Drip Infusion 300mg,注射液劑,詳見仿單,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛部藥輸字第027319號,克顯佳注射劑,Clariscan 0.5 mmol/ml Solution for Injection,注射液劑,請詳見仿單,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛部藥輸字第027321號,艾瑟愛克唇疱疹乳膏,Axcel Acyclovir Cream - Herpes Labialis,乳膏劑,請詳見仿單,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛部藥輸字第027338號,普潤寶注射液25毫克,Prolutex 25mg solution for injection,注射劑,詳見仿單。,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛部藥輸字第027354號,"""卡比""利挫德注射劑","Linezolid 2mg/ml Solution for Infusion ""Kabi""",注射劑,請詳見仿單,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第005753號,"""安星""硫胺明注射液50毫克","THIAMINE HYDROCHLORIDE INJECTION 50MG ""ASTAR""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第005874號,鹽酸配西汀注射液50毫克/毫升,PETHIDINE HYDROCHLORIDE INJECTION 50MG/ML,注射劑,"用於疼痛解除：使用劑量應隨疼痛程度及病人之反應而調整。雖然某些場合適於使用皮下注射，但須重複給藥時仍以肌肉注射為佳。配西汀口服效果比注射差，與phenothiazines及多種其他精神安定劑並用時應比例減量（通常25？50﹪），因該類藥物會增強配西汀之作用。成人：常用劑量為50mg至100mg，肌肉注射或皮下注射。必要時，每3-4小時追加1次，緊急時可緩慢靜脈注射。Pethidine 75mg靜脈注射,其效力約等於morphine 10mg靜脈注射。小孩：常用劑量為每公斤體重1.1mg-1.76mg（唯不得超過成人劑量）。肌肉注射或皮下注射。必要時，3？4小時一次。術前給藥：成人：常用劑量為50mg至100mg，肌肉注射或皮下注射。麻醉前30？90分鐘給藥。全身麻醉之輔助：以5﹪葡萄糖注射液或生理食鹽水稀釋成10mg/ml，每次10-15mg間歇性靜脈注射。小孩：常用劑量為每公斤體重1mg-2.2mg（唯不得超過成人劑量）。肌肉注射或皮下注射。麻醉前30？90分鐘給藥。產科止痛：當疼痛變為規則時，其常用劑量為50mg至100mg肌肉注射或皮下注射，且可於1？3小時重複給藥。",TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第005886號,鹽酸嗎啡注射液20毫克/毫升,MORPHINE HYDROCHLORIDE INJECTION 20MG/ML,注射劑,用於中度至重度疼痛成人之鎮痛（使用時要從最小劑量開始，按病人鎮痛反應或副作用調整劑量）：（1）皮下或靜脈注射：未曾使用過類鴉片製劑之病患，起始劑量為每3－4小時2.0－5mg；曾經使用過之病患，起始劑量也許需要較高。持續輸注：每小時0.8－10mg。用呼吸器的病患（以體重70公斤計），靜脈注射每1－2小時0.7－10mg，持續輸注每小時5－35mg。（2）硬膜外注射：單一劑量：1－5mg；持續輸注：起始劑量1－5mg，輸注速度：每小時0.1－1.0mg。（3）蜘網膜下腔注射：未曾使用過類鴉片製劑之病患，每次0.1－0.3mg（可提供24小時之疼痛緩解），部建議重複給藥。注意：老年及虛弱之病患，須減量並小心給藥。用於手術麻醉止痛：作為麻醉之輔助，可依年齡、症狀適當地增減用量。,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第005889號,磷酸可待因注射液１５毫克/毫升,CODEINE PHOSPHATE INJECTION 15MG/ML,注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第005891號,鹽酸嗎啡注射液１０毫克/毫升,Morphine Hydrochloride Injection 10mg/mL,注射劑,用於中度至重度疼痛成人之鎮痛（使用時要從小劑量開始，按病患鎮痛反應或副作用調整劑量）：（1）皮下或靜脈注射：未曾使用過鴉片類製劑之病患，起始劑量為每3-4小時2.0-5mg：曾經使用過之病患，起始劑量也許需要較高。持續輸注：每小時0.8-10mg。用呼吸器的病患（以體重70公斤計），靜脈注射每1-2小時0.7-10mg，持續輸注每小時5-35mg。（2）硬膜外注射：單一劑量：1-5mg：持續輸注：起始劑量1-5mg，輸注速度：每小時0.1-1.0mg。（3）蛛網膜下腔注射：未曾使用過鴉片類製劑之病患，每次0.1-0.3mg（可提供24小時之疼痛緩解），不建議重複給藥。注意：老年及虛弱之病患，須減量並小心給藥。用於手術麻醉止痛：作為麻醉之輔助，可依年齡、症狀適當地增減用量。,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第005896號,"""南光""英百朗注射液","IMPERAN INJECTION ""N.K.""",注射劑,"【用法用量】
本藥限由醫師使用。
成人：通常1 天1 次，1 次1 管，肌肉或靜脈內注射。
小兒：通常1 天1 次，1 次1/4~1 管，肌肉或靜脈內注射，依年齡、體重、症狀適宜增減之。
小兒一回量依下表投與更方便：
年齡(未滿) 3 個月 6 個月 12 個月 2 年 5 年 10 年 15 年
1 回量 1/8 管 1/6 管 1/5 管 1/4 管 1/3 管 1/2 管 3/4 管
(0.25mL) (0.3mL) (0.4mL) (0.5mL) (0.7mL) (1.0mL) (1.5mL)
0.4mg/kg 0.4mg/kg 0.35mg/kg 0.3mg/kg 0.25mg/kg 0.2mg/kg 0.2mg/kg",TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第005961號,"""久松""止癢軟膏","TAUYANG OINTMENT ""C.S.""",軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第005966號,"""久松""膚樂能軟膏","FULOLERN OINTMENT ""C.S.""",軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第005995號,確普榮注射液,CAPRONE INJECTION,注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第006141號,"""中國化學"" 優復軟膏",EUPH OINTMENT,軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第006611號,新黴素軟膏,NEOMYCIN OINTMENT,軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第006660號,"""長安""適皮安軟膏",SUPEAN OINTMENT,軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第006748號,硫酸康安黴素注射液,KANAMYCIN SULFATE INJECTION,注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第006749號,"""安星""榮可德注射液","Longcort  Injection""Astar""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第013105號,優皮爽水溶性軟膏,UPISON CREAM,軟膏劑,一天2-4次   塗抹/塗擦薄層，以可覆蓋患部為主。,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第013354號,"""濟生""邁尼妥注射液２０％","MANNITOL INJECTION 20% ""CHI SHENG""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第013520號,"""華琳""每得爽軟膏","METHASONE OINTMENT ""H.L.""",軟膏劑,一天2-4次。塗抹/塗擦薄層，以可覆蓋患部為主。,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第013538號,膚娜乳膏,"HOH NA CREAM ""C.M.""",乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第013574號,得必隆注射液,"TAIBILONE INJECTION ""TAI YU""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第013575號,"""台裕"" 黃體素注射液","PROGESTERONE INJECTION ""TAI YU""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第013576號,"""台裕""康納黴素注射液","KANAMYCIN INJECTION ""TAI YU""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第013577號,"""台裕"" 維他命Ｃ注射液","VITAMIN C INJECTION ""TAI YU""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第013582號,固肝敏治注射液,"GLUCAMETHI INJECTION ""TAI YU""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第013598號,"""華琳""世濕敏軟膏","SUSMIN OINTMENT ""H.L.""",軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第013642號,"""嘉信"" 愛吾膚水溶性軟膏",ALOFU CREAM,軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第013651號,"""濟生""回利他命注射液","FELINAMIN INJECTION ""CHI SHENG""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第013679號,"""瑞士""林可黴素注射液","LINCOMYCIN INJECTION ""SWISS""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第013718號,"""永豐""５％ / ０．４５％葡萄糖食鹽水注射液","5%/0.45% DEXTROSE AND SODIUM CHLORIDE INJECTION ""Y.F.""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第034172號,"""台裕"" 彩發如林黴素注射劑（西華樂林）","KELIN FOR INJECTION (CEFAZOLIN) ""TAI YU""",乾粉注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第034174號,療濕寧凝膠１００毫克/公克（伊妥芬那邁）,NISOLON GEL 100MG/G (ETOFENAMATE),外用凝膠劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第034224號,"""健康""迪威樂乳膏５０公絲／公克（艾賽可威）","DEVIRO CREAM 50MG/GM ""HEALTH""",乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第034255號,意福灌腸液,EVAC ENEMA,外用液劑,,TFDA solid insertion dosage-form/name/use signal,enema,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第034288號,"""台灣東洋"" 西平黴素注射劑（西華定）","CEPIN FOR INECTION (CEPHRADINE)""TAIWAN TUNG YANG""",乾粉注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第034306號,"""井田""剋疹軟膏０．０５％（可洛貝他索丙酸）","KEC. JEN OINTMENT 0.05% (CLOBETASOL PROPIONATE) ""CHINTENG""",軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第034307號,“歐業”維皮康乳膏,“O.Y.” VIVICOME CREAM,乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第034316號,施淨麗軟膏０．５公絲/公克（瑞婷羅）,"SKINLY OINTMENT 0.5MG/GM (TRETINOIN) ""S.D.""",軟膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第034324號,"""長安""護汝訟乳膏0.06%(氫偶素)","HU. JU. SUNG CREAM 0.06%  ""C.A."" (ESTRADIOL)",乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第034329號,"""聯邦"" 優芬靜脈注射劑（西華耑隆）","UFIN FOR IV INJECTION (CEFTRIAXONE) ""UNION""",乾粉注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第034352號,米諾信乾粉注射劑100毫克(美諾四環素),"MIROSIN 100MG FOR INJECTION (MINOCYCLINE) ""PANBIOTIC""",乾粉注射劑,"(1)革蘭氏陽性、陰性菌、立克次氏體及巨型濾過性病毒感染症：
成人劑量：第一次200mg以後每十二小時100mg或第一次100~200mg以後每六小時50mg。
限量：第一次350mg以後每天200mg。
小兒劑量：八歲以上第一次每公斤體重4mg以後每十二小時每公斤體重2mg。
靜脈注射：成人每十二小時100mg。
(2)預防肋膜積液產生而施行之肋膜沾黏術：胸腔內給藥
成人：在20毫升0.9%氯化鈉注射液中稀釋300~400毫克(7mg/kg) Minocycline，可加入20ml (2%)Lidocaine HCl (400mg)，並通過胸腔造口管注入胸膜腔，隨後夾住管並隨後移除流體。
本給藥途徑現由醫師使用。",TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第034353號,佳利乳膏,METAGIN CREAM,乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第034363號,康欣黴素注射液２５０公絲/公撮（艾米克信）,"AMIKACIN INJECTION 250MG/ML (AMIKACIN) ""C.C.P.C.""",注射劑,,TFDA solid insertion dosage-form/name/use signal,injection_implant_or_other,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第034372號,"""應元"" 膚康０．０５％乳膏（可洛貝他索丙酸）","FUCON 0.05% CREAM (CLOBETASOL PROPIONATE) ""Y.Y.""",乳膏劑,,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
衛署藥製字第034508號,克痛凝膠１０毫克/公克（待克菲鈉）,"CLOPAIN GEL 10MG/GM (DICLOFENAC SODIUM) ""B & F""",外用凝膠劑,醫師藥師藥劑生指示藥。依據疼痛部位的面積大小來決定本品之用量，在作用部位輕輕擦入本品，每次2-4克，每日3-4次。依病症與病人反應來決定治療持續的時間。建議要在兩週後檢查療效。,TFDA solid insertion dosage-form/name/use signal,topical_ointment_cream_gel,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
