product_id,indication_id,source_id,verified_at
supp_0054,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0055,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0056,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0057,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0058,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0059,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0060,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0061,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0062,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0063,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0064,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0065,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0066,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0067,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0068,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0069,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0070,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0071,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0072,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0073,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0074,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0075,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0076,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0077,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0078,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0079,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0080,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0081,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0082,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0083,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0084,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0085,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0086,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0087,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0088,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0089,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0090,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0091,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0092,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0093,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0094,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0095,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0096,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0097,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0098,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0099,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0100,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0101,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0102,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0103,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0104,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0105,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0106,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0107,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0108,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0109,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0110,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0111,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0112,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0113,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0114,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0115,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0116,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0117,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0118,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0119,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0120,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0121,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
supp_0122,ind_unknown,tfda_open_data_info37_43_cached_20260711,2026-07-14T00:00:00+08:00
